price_id,medicine_id,package_id,amount,currency,price_basis,price_original,source_record_id,price_source,price_status,price_basis_verified,price_current_verified,price_comparison_eligible,savings_calculation_eligible
PRICE-18756182c88641c44713fe0b,MED-1888dd9b12cc8f8a6436b19a,PKG-c37f6d77a4eaa982fbefae21,180.00,BDT,PACKAGE,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",SRCM-6c2f6c81f6dc48d6af024329,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-1875743ad6fcffd60a8f5061,MED-b1a930231909c651be694ce0,,30.11,BDT,UNKNOWN,30.11 Tk,SRCR-c97e4d0be7a06f899d6b68a4,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-1876e445b114efd53d36a8d8,MED-279b281d5379b6eb98a47a85,,1300.00,BDT,UNKNOWN,1300.00 Tk,SRCR-0c3c6a6958a9b1263ae49d6b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18796e1802f695fb9fa741d1,MED-37747f07d6b9e0dc141b8005,PKG-1a5c2d6b1dea0cf66febb1da,5.00,BDT,UNIT,"Unit Price: ৳ 5.00,(30's pack: ৳ 150.00),",SRCM-b7710f15965806acc6d3e019,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-1879b39aed38c081489e72f6,MED-550916b6db88b1b3356d2e33,PKG-fb94fa6df0a5d9b9e9af627a,30.00,BDT,PACKAGE,100 ml bottle: ৳ 30.00,SRCM-e3705ff07357a17f46408988,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-187f8cb80f6657d2780d3934,MED-06099d0453eec06343f69ed4,,,,UNKNOWN,0,SRCR-5693edda43700404fe176bc3,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18809f17d64cfe556a09e4ac,MED-74cd7fcd430dc38de61e1222,PKG-1e49cf3adddf8385c7eaa2f8,0.84,BDT,UNIT,"Unit Price: ৳ 0.84,(100's pack: ৳ 84.14),",SRCM-2facf175280545c76b5e2ac9,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-1880a06a729ecf55b2d5efb2,MED-1ded24dc5ddd5fd31e9827aa,,6.00,BDT,UNKNOWN,6.00 Tk,SRCR-97881888220437aa8393daf9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-1880c92380162772b7b7ffd6,MED-f05ed996cded5c44d1213e41,,250.00,BDT,UNKNOWN,250.00 Tk,SRCR-22d11af2d9bdfbe82c6a7d5a,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18819f849cf1e5ae411d94a2,MED-95761614aeac9c62c145b184,PKG-ce76248be1c5802cb59a9b23,100.00,BDT,PACKAGE,200 ml bottle: ৳ 100.00,SRCM-372f516aa7ef3b8404c8ef7c,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-1881f9737cff105a5d426495,MED-24d2b66095ef50c4c013cbeb,,18.05,BDT,UNKNOWN,18.05 Tk,SRCR-46d516c312493d618075074e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-1882bdc936b6380d3e23dce1,MED-c5f14017face2ecd00a2887b,,50.20,BDT,UNKNOWN,50.20 Tk,SRCR-e0ea6870578babe5a5b409b6,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-1884d37a92c75a833ec9bae0,MED-72cb231670fa8f5c57e96a13,,,,UNKNOWN,0,SRCR-d457cbbaf46cf791d08c99ef,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-1884d74c769284993bee9c42,MED-cc3d376adaad831e1ae6558c,PKG-8ce8b66f76685d8e06ee239f,2.00,BDT,UNIT,"Unit Price: ৳ 2.00,(100's pack: ৳ 200.00),",SRCM-602148a3a1757b067096dd34,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18881137c2b90e310a949ec5,MED-71fd726d9dd840b7171f5532,PKG-74a73e0e246bf21bb7c0c5e2,9.03,BDT,UNIT,"Unit Price: ৳ 9.03,(28's pack: ৳ 252.84),",SRCM-7a4d759ecb14b00f84117e1b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-1888594dc78b4ce69d7992cb,MED-761af1918bb01ef9ab7198f6,PKG-50773a706fb39f32b619bd72,50.00,BDT,UNIT,"Unit Price: ৳ 50.00,(12's pack: ৳ 600.00),",SRCM-0d503700d1cc2b42a6eefc31,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-1888b77a787d6603476ea5d1,MED-2c7cfe9575be8da62f464002,,,,UNKNOWN,Price List,SRCR-0eb68d4e0f74c28a4a3f846d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-188ac8ffa9cf045721aeaca4,MED-7b5c038513902bbbbfd7c008,,245.00,BDT,UNKNOWN,245.00 Tk,SRCR-7d88ec8ce44d76e093853723,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-188b19164c6d2f54390905d2,MED-f5aba9dd30ee21fc541203b5,,,,UNKNOWN,0,SRCR-57bf66859814f3bdd18e160a,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-188ba228a0442499e4723693,MED-3a71fc16d7db95d8dce79398,,3.00,BDT,UNKNOWN,3.00 Tk,SRCR-e2e363618feccfe7eaeff0e7,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-188cda26a1fee9946fda3a19,MED-82b078115c1b215eb4a297fb,PKG-48a989bbf58830ffaf45046d,18.00,BDT,UNIT,"Unit Price: ৳ 18.00,(30's pack: ৳ 540.00),",SRCM-7e1c26a91ac3c47dc122422a,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-188d070c9fcbf126579a343e,MED-4b04bc4697d61a7311564f92,PKG-fea67b1b042f54d942fcd22b,1.13,BDT,UNIT,"Unit Price: ৳ 1.13,(100's pack: ৳ 112.72),",SRCM-0e00b9d1d408a558c31d829d,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-189021b6799119eea1a25909,MED-905276ecee2b4e2824aa643d,,,,UNKNOWN,0,SRCR-64925f62395e1fee109d04fc,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-189142025ba09ca7161255ff,MED-95c3e0bf40924ffb0e2b6a46,,12.50,BDT,UNKNOWN,12.50 Tk,SRCR-7d89fcaca46d9baa436f3bd2,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18916e70512337de94d258af,MED-c305f37d113fd87ccfcdf941,PKG-39170dd8e65b9acb11e86381,15.00,BDT,UNIT,"Unit Price: ৳ 15.00,(30's pack: ৳ 450.00),",SRCM-87e0aa381ab743da10c57e54,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-189289f1025ccd2927de837b,MED-9c2b7091fb35f363a667b40d,PKG-bcfd4d6f5717a478be8e69ac,12.00,BDT,UNIT,"Unit Price: ৳ 12.00,(30's pack: ৳ 360.00),",SRCM-e0aecefedfb16b0fde7e0849,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-1892c560f9e46a2e09c3bcf3,MED-20485667d4a2ba69c30ebda0,,15.00,BDT,UNKNOWN,15.00 Tk,SRCR-40bd0cf4cce24b0da902bd2f,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18948371a44dbe61cfefe514,MED-192f6c128a24fd26ebe1727d,,,,UNKNOWN,0,SRCR-1c033975be4db8eee3d69eea,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18948c2f34a35d293c8530a4,MED-38c66413fa9701200a50cf1b,,,,UNKNOWN,0,SRCR-a3f83bbeab4ed293732b5e32,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-1894d92c3fd6ea2830191544,MED-d0a3cad532f6152228ac61b9,PKG-e6a151f060bc5cf527e761e9,425.00,BDT,PACKAGE,"Unit Price: ৳ 8.50,(50's pack: ৳ 425.00),",SRCM-f43fca5f65f2981b61d4848a,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-18958d173136bd49ab5f9474,MED-fabf592eaf78436aa3b5edfe,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-a306980fd0f5ae9b27fc239e,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-189630babd7ec5bb1b75a792,MED-480ed822b340ef8b937bf731,PKG-fb3501ec0b9bd6fbf7b82faa,3.00,BDT,UNIT,"Unit Price: ৳ 3.00,(60's pack: ৳ 180.00),",SRCM-fc7f19e55e375f716705e9ef,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-1897913d2fc1366785e29637,MED-5116cf2ad1af149948f83fae,PKG-16c9e9e01de099369a8f4578,600.00,BDT,PACKAGE,"Unit Price: ৳ 12.00,(50's pack: ৳ 600.00),",SRCM-22c6bbb37f8168d66b91f096,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-1897fb35c3faa96d2a58e5c6,MED-a73d9a4b0f95b302875e76bf,PKG-8caefe073fdd6e1c50485da8,3.00,BDT,UNIT,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",SRCM-c0d8d353a5223318b8c70b6f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-1898b5adb785535b2df2ef5b,MED-71b2ee535f4ddf1a83475622,,,,UNKNOWN,0,SRCR-d4386dbbfff93ffd53e9366d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-1898e4602f130e17d2e8e798,MED-1c6d79f1ca1f7a9703e164c7,,100.00,BDT,UNKNOWN,100.00 Tk,SRCR-76afda15f58566e9ecb69f45,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-189ac6635793573cae87112b,MED-419944653c6b988244f55b41,PKG-fd294c57f75b5acb63c74f01,6.00,BDT,UNIT,"Unit Price: ৳ 6.00,(50's pack: ৳ 300.00),",SRCM-49054a8225707ff919381131,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-189c3e3bf47ec7adf73b1da6,MED-655098c5a90187e379ffdda5,PKG-68cc9744723a453a9c1e923f,300.00,BDT,PACKAGE,"Unit Price: ৳ 3.00,(100's pack: ৳ 300.00),",SRCM-b160e8e0355e5eae3a677315,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-189d05d8444eac97cb9a3bfa,MED-67ea6a47d602dab7f444eace,,,,UNKNOWN,0,SRCR-556cab7771214d74e5c2f110,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-189deedc8950b113603a9971,MED-f8e5d432235a85414420be78,PKG-28833dd15acadc9214f1f1e7,5520.00,BDT,PACKAGE,"450 mg vial: ৳ 4,140.00,800 mg vial: ৳ 5,520.00",SRCM-0c628b42798e0feebd08f43c,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-189f2b5453aa106b5ae737dd,MED-dda2624f17ab501e85d9b191,PKG-ebcf0454081365c718d5ca47,180.00,BDT,PACKAGE,"Unit Price: ৳ 30.00,(6's pack: ৳ 180.00),",SRCM-c37dd83dfea7bf19586b6ff5,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-189f602bf81b1e778a3fc3b8,MED-858b54c13de590cf85deec99,PKG-08ac94103ec9d7ee3329c36c,483.20,BDT,PACKAGE,"Unit Price: ৳ 48.32,(10's pack: ৳ 483.20),",SRCM-1892a5a1c2ee140faf21e6d8,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-189f62f7150bd61770b32de3,MED-a5452f84376ea946ebb8821a,,55.00,BDT,UNKNOWN,55.00 Tk,SRCR-b13d0b4a0239e8c80d04c51c,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18a1ff634d6c168423445cfd,MED-32daa6965fcc5a82c75c94b0,PKG-fa3cb4b2540c92ba715931ff,300.00,BDT,PACKAGE,"Unit Price: ৳ 10.00,(28's pack: ৳ 280.00),,Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-41c042a578fd9352a532fd0e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a5be576aadf42397dc2cc2,MED-1d19734a5589f99a02765c16,PKG-fc9f2d44bb619f284bba1e40,17.00,BDT,UNIT,"Unit Price: ৳ 17.00,(20's pack: ৳ 340.00),",SRCM-99f30d344bf2507303c90ed7,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a6e29f30f43ecd90e22537,MED-b550babff06aa1dfb7eaba9a,,,,UNKNOWN,0,SRCR-7f62cac0f1d3e999184caefc,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18a7c158c56313101f4a3c4e,MED-b80b3e4c39e3adb7e54b0c71,PKG-79ffba4b66647b9a3cbb1f9f,300.00,BDT,PACKAGE,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-ec20f1429aaff98699adf5f4,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a82a5268d703821e6dae31,MED-c0f6e6f2e6e67047028d426d,,,,UNKNOWN,0,SRCR-cd112a984b43d611fc5af651,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18a8c2cd30e529a4e97062bf,MED-fb0946d6e62d01e3be426c15,PKG-ec408abe0c1794a527eaa9c3,400.00,BDT,PACKAGE,"Unit Price: ৳ 20.00,(20's pack: ৳ 400.00),",SRCM-81a46a3ff23746596aefe1de,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a8d4296d3fd104dd39675d,MED-37a3da48307bfc3f64c1dae1,PKG-742c096135f9e8d72520180e,100.00,BDT,PACKAGE,"100 ml bottle: ৳ 60.00,225 ml bottle: ৳ 100.00",SRCM-5ce86e080f9b4337de9ec48b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a8ded7813d92fef64a0d3e,MED-76093ea632ead30dc478ee9d,,200.61,BDT,UNKNOWN,200.61 Tk,SRCR-1f0b74f59d8d197380171cc7,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18a9255569007d4c6e37e5dd,MED-6e2c22119045f45c5b623a54,PKG-d05f837bac635cee40b9ca02,480.00,BDT,PACKAGE,"Unit Price: ৳ 8.00,(60's pack: ৳ 480.00),",SRCM-cd8c36e26f583cbd723c8952,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18a952b3480c82addb111150,MED-057875e44230377bd91b84e3,,250.00,BDT,UNKNOWN,250.00 Tk,SRCR-bbde2f2130b3489010a0e064,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18ab774546a0305a6b0e2b9a,MED-59d067e8e29eb9496b228a76,,,,UNKNOWN,0,SRCR-a374c720e3e14201f37b4469,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18abecc269e357e6971fd20e,MED-615abcc0ed35d7ad1b455634,,,,UNKNOWN,0,SRCR-1eb6498d565e075b390daa1f,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18ac185fb2061b1b62002358,MED-babcacf355e163bfa319ecaf,PKG-898f927a1fc86d3b55abb049,101.00,BDT,PACKAGE,"Unit Price: ৳ 1.01,(100's pack: ৳ 101.00),",SRCM-30b2e0dbc3ca4711230ae57f,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-18acc00c8813ff5bc8b4d279,MED-e37431e817cda90b17a54c61,,50.00,BDT,UNKNOWN,50.00 Tk,SRCR-a33a24a563a4aeec027a9e78,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18ad3e797251694d6dc42ddd,MED-688f67347b07323ed9669321,,7.50,BDT,UNKNOWN,7.50 Tk,SRCR-0f827d92f7406925065fe78b,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18ad498443bbf74c3a28b109,MED-085edf78044fe223e1af8cef,,45.00,BDT,UNKNOWN,45.00 Tk,SRCR-1a2bc203d3cac315885452ff,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18ae269bff5db3e3dd24a05b,MED-30a53ccc3dba48d716cafa3a,,,,UNKNOWN,0,SRCR-fea059b46799cf76a4551cd3,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18ae4db6444eb70786d30b25,MED-230762a5bf64636767674d34,,85.00,BDT,UNKNOWN,85.00 Tk,SRCR-01538dc080fe9cda068c0acb,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18b0aa5e36f30b0b7422864d,MED-ddc73da3256182ab967dc695,PKG-f2ecf99f2f57c5b58a7f4185,180.00,BDT,PACKAGE,"Unit Price: ৳ 6.00,(30's pack: ৳ 180.00),",SRCM-ce5a14bf378593f13ef36ac4,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b1108cac8e233cb3f0108f,MED-cf6c8fc961245a82b19140af,,,,UNKNOWN,0,SRCR-d617082cc0bb9997f93fedb8,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18b146a2d335d3a457bb9655,MED-4416e7074eff4028a0b017b7,PKG-afde6b3a8841ffbaaa50bbdd,35.00,BDT,UNIT,"Unit Price: ৳ 35.00,(20's pack: ৳ 700.00),",SRCM-7d63094095b985c0b0b6a374,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b16489251075dddc7bf901,MED-c9ad73a5af115287ca568b2f,PKG-661af72bde2b7de90d753e62,8.43,BDT,PACKAGE,"2 ml ampoule: ৳ 8.43,(10's pack: ৳ 84.30),",SRCM-2a2a1f0b2369480965704290,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b16e672519035ae0921216,MED-7d33e201fac436867cbe650b,,,,UNKNOWN,0,SRCR-4817040daae2e7dac73d22dd,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18b3288555a9e991654fcf8d,MED-95e9f952369c4a9ce3d19ede,PKG-cc6491889c05068ae2ad3102,150.00,BDT,UNKNOWN,"10 gm tube: ৳ 70.00,30 gm tube: ৳ 150.00",SRCM-bfd6a7ebbbfea9909a213160,MARKET_DATASET,DATASET_DERIVED,0,0,0,0
PRICE-18b3dfee16b28d7ea6b2d58b,MED-2154b09b6fcbb3230682de79,PKG-d2fa100e7dd817834497d377,59.22,BDT,UNIT,"Unit Price: ৳ 59.22,(50's pack: ৳ 2,961.16),",SRCM-a2e29fdd2baff713a85a65d0,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b438c8c58a3c58b5b8195c,MED-dcf1995aec815a845083d3b7,,,,UNKNOWN,0,SRCR-4a5683c60b56609bbad8a90d,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18b502db7faba82f170b94e1,MED-990b115d584efb1f188e724f,,125.00,BDT,UNKNOWN,125.00 Tk,SRCR-554c7c8752b7e78aeb2b02aa,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18b53e85806fd624cec78cdd,MED-01bf823b34b9552d685dea59,,,,UNKNOWN,0,SRCR-7d7d35e2ada704262545f393,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18b5de38bc73dbc4cbe5d257,MED-9af042629084d7061365f561,,40.00,BDT,UNKNOWN,40.00 Tk,SRCR-7e7e045f52c67320c971bea9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18b66da610553ae7f5e95f01,MED-fb52890dbe0cbd6356a3c008,PKG-88ba10b7a84ec4058b527499,251.00,BDT,PACKAGE,"Unit Price: ৳ 5.02,(50's pack: ৳ 251.00),",SRCM-3f2db4c003fa3b2dbfda664b,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b6de41e5a986502c7f1f3b,MED-aabf481eabda2b2bbb0a7b8e,PKG-725ba5fe804749f380897cf9,299.00,BDT,PACKAGE,"Unit Price: ৳ 2.99,(100's pack: ৳ 299.00),",SRCM-80ad35b602924321520f9a98,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b6f4dc011beed300ef895a,MED-3fcd0a7b233047398d2dfeab,PKG-2a732207eac1ea44805edd6f,320.00,BDT,PACKAGE,"Unit Price: ৳ 32.00,(10's pack: ৳ 320.00),",SRCM-f7a5db1ab1c66efd19b36917,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b7c6ed283a1febb2a55fea,MED-3c4283a0ee0b53291630b5d0,,6.50,BDT,UNKNOWN,6.50 Tk,SRCR-bde045dcf4d456ad0576ff13,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18b7ebfbd1c8a2cba583828f,MED-c6e5706292103a6f0f7c2069,,8.00,BDT,UNKNOWN,8.00 Tk,SRCR-c0a7f6b4d9df0a37f57e2ee5,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18b8d5205eee32c42cf7a7f7,MED-017675e7164b01f93d58229b,PKG-a8eac555219da745d67f70a3,10.00,BDT,UNIT,"Unit Price: ৳ 10.00,(30's pack: ৳ 300.00),",SRCM-9e5fe6a534e674d9354e24b1,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18b9468ac0e7cd68ebd2a091,MED-2cc511391f6b78210b77f260,PKG-89f87c8cf1d26ee1a39d6d6d,402.00,BDT,PACKAGE,"Unit Price: ৳ 4.02,(100's pack: ৳ 402.00),",SRCM-f9e6ff3e9202fd5237885fc8,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-18b9842488d0b5688443bad9,MED-49523b327d8817e824c99610,PKG-2d9326601772f751a3d89bec,330.00,BDT,PACKAGE,"Unit Price: ৳ 11.00,(30's pack: ৳ 330.00),",SRCM-70f5576347e2bbd582c83a48,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18ba9dd7ed77b875994449e6,MED-c28c05680a627e8b1ffb0e63,,,,UNKNOWN,0,SRCR-b77555dbc1268e971a4cc435,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18bb7dd70d59c0194b22ecff,MED-ffc3fe3e8099ae7ef924610c,,4.00,BDT,UNKNOWN,4.00 Tk,SRCR-439e07ea58ffa3d1d2d26883,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18bc3d13dfbdd34f744914e6,MED-7c670e2ac641bf90a00ed742,PKG-5b4d397cee3137ba3b3eb7c6,11.03,BDT,UNIT,"Unit Price: ৳ 11.03,(50's pack: ৳ 551.51),",SRCM-c98233b5feb71af1d0bd778e,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18bc5d50a86ddef8dd9c1da7,MED-6eb617635aa732858912ae97,,4.50,BDT,UNKNOWN,4.50 Tk,SRCR-3358f49c7295014a37800a35,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18bcf3ec3783e787fdd0d5d4,MED-623eafa33031af5b3236aca6,,6.00,BDT,UNKNOWN,6.00 Tk,SRCR-afabb07b41a980bc3eabf5ec,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18bd448827c602948da29264,MED-2f5ca81601e51398409bfd63,,,,UNKNOWN,0,SRCR-f2c2a41e1aa38ea8d9bcb037,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18be08b50432b3924d74e7b1,MED-4d8bd19f7862375885bfd87b,,6.28,BDT,UNKNOWN,6.28 Tk,SRCR-8ca4b38194186b8b3a9a3a61,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18be2c89dc1044a1d85d4d76,MED-751756752eb7a0d5f490c040,PKG-3cc49330783214c938387f44,4.00,BDT,UNIT,"Unit Price: ৳ 4.00,(100's pack: ৳ 400.00),",SRCM-a1db3945a0eddde4b3ab4594,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18bf35378267c4635cf15e8e,MED-7da5458510e409cfdf4997be,PKG-b23a100c611886a644330c9e,120.46,BDT,PACKAGE,100 ml bottle: ৳ 120.46,SRCM-ba4fbbc0db5fbda8e3ee56ae,MARKET_DATASET,DATASET_DERIVED,1,0,1,1
PRICE-18c09b645257a00db3ef1266,MED-c5b9a75ad3546e69d52741d0,PKG-f0da0bc97e3c769d4a51939d,34.00,BDT,PACKAGE,"Unit Price: ৳ 0.34,(100's pack: ৳ 34.00),",SRCM-5e59134fc4d861e4985730ab,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18c1c0a0a3c60858876bb127,MED-c11cf2f97ad3a6914fe38ba7,PKG-fe33d7712700e1dea7f7d999,150.00,BDT,PACKAGE,"Unit Price: ৳ 1.50,(100's pack: ৳ 150.00),",SRCM-3a3ad8a56c652cb7cfce1aee,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18c1e37e402c8a6c74330257,MED-41b5c9b23a703ffdf90a6aaf,PKG-f0ea22ac48cb088fa33f5b36,28.08,BDT,UNIT,"Unit Price: ৳ 28.08,(30's pack: ৳ 842.40),",SRCM-6a3dd0fb7a265bda7515f98f,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18c26c774be3bc00de79010a,MED-2029a7140eb8ad672d99622a,,,,UNKNOWN,0,SRCR-e3f87877d99630cb1a5cf9e6,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18c342dfc6230dec4dbd21e3,MED-2a82943d28a48cd6dc48a91c,,20.00,BDT,UNKNOWN,20.00 Tk,SRCR-0ef2a1e1945dc55be3a5eb2c,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18c3e3be30ab7dccef1f8da3,MED-ecce21f00ebd32b99e181c20,,,,UNKNOWN,0,SRCR-6cc9e1874adf9a0789f757e2,REGISTERED_DATASET_RAW,MISSING,0,0,0,0
PRICE-18c59721f2200c4b0cc91263,MED-dae40b5d88b2cfa4d1524184,,90.00,BDT,UNKNOWN,90.00 Tk,SRCR-1a947a42584c0fa18cf749c9,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18c6749c65a660492ddc7e83,MED-84168433f792e244b6681c7b,PKG-0592c3b9facec320e2f547f1,180.00,BDT,PACKAGE,50 ml bottle: ৳ 180.00,SRCM-4d83b2ebf349ded5ddaa00d8,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18c6a2d4b04d9e7070fe6187,MED-663f49bd3438b4ba967ed08b,PKG-f7a0e3a86f81d6c80dcea355,8.00,BDT,UNIT,"Unit Price: ৳ 8.00,(50's pack: ৳ 400.00),",SRCM-14c4d2f91698f543ef20cc82,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
PRICE-18c749308720cb040e1eb88a,MED-2fcc6147e68ffebd8e9dcdb0,,380.00,BDT,UNKNOWN,380.00 Tk,SRCR-e65c3ebebef75aa5f1cc3092,REGISTERED_DATASET_RAW,UNVERIFIED_BASIS,0,0,0,0
PRICE-18c74bcf822c7dcc9c358b49,MED-3aadbe02b58643f527d9a852,PKG-5fca94010d1c06d78a0db951,2.00,BDT,UNIT,"Unit Price: ৳ 2.00,(50's pack: ৳ 100.00),",SRCM-6bf318619d06a5a7fc4c63a5,MARKET_DATASET,DATASET_DERIVED,1,0,0,0
