source_record_id,source_name,source_row_number,generic_original,strength_original,parse_status,parse_reason
SRCR-792896ddfb2d48f23052c628,REGISTERED,31048,Potassium Chloride + Rice Powder (Pregelatineized) + Sodium Chloride + Trisodium Citrate,.75 gm + 25 gm + 1.3 gm + 1.45 gm/500 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-dcefb842b273c126c0cb3a78,REGISTERED,31055,Dextran 70 + Hypromellose,100 mg + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-94f23e893d4f99740c57e99f,REGISTERED,31088,Butaphosphan + Cyanocobalamin,10 gm + 5 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-78a1df190331f50b32b01528,REGISTERED,31092,Clindamycin Phosphate + Tretinoin,1.2 gm + .025 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0793ffb216b0e282c42cce68,REGISTERED,31115,Neomycin Sulphate + Polymixin B Sulphate + Pramoxine,3.5 mg + 10000 IU + 10 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2e0582312b8bd3f5c45fb520,REGISTERED,31142,Bupivacaine + Dextrose,20 mg + 320 mg/4 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-518a6340ac7bf7e4d3c754c8,REGISTERED,31170,Light Liquid Paraffin + White Soft Paraffin,3 gm + 8 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-91b25de13dd8b615ad9fbdea,REGISTERED,31172,Eucalypytol + Menthol + Methyl Salicylate + Thymol,92 mg + 42 mg + 60 mg + 64 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0dad5010118a40d3df821330,REGISTERED,31176,Magaldrate + Simethicone,480 mg + 20 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-ac8b5860631cb904656fb81c,REGISTERED,31178,Adapalene + Benzoyl Peroxide,.1 gm + 2.5 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-40e476c4c7c12a39b8761f26,REGISTERED,31186,Piperacillin + Tazobactam,4 gm + .5 gm/vial,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a6027b1c170b208a9923e2f4,REGISTERED,31189,Betamethasone + Calcipotriol,.05 gm + .005 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-5c0b3d80f23daaf88cfa2d5f,REGISTERED,31213,Light Liquid Paraffin + White Soft Paraffin,6 gm + 15 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-30f0f7626cd663c5428f3f90,REGISTERED,31223,Betamethasone + Salicylic Acid,.05 gm + 2 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-240c63badcc1d8ea5a3d8575,REGISTERED,31238,Fusidic Acid + Hydrocortisone Acetate,2 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-5dee84e7838547f63218a6ac,REGISTERED,31263,Potassium Bicarbonate + Sodium Alginate,100 mg + 500 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a6e4c511dac4226805f03914,REGISTERED,31264,Ascorbic Acid + Betaine + Calcium Chloride Dihydrate + Magnesium Chloride Hexahydrate + Potassium Chloride + Sodium Chloride,9 gm + 25 gm + 4 gm + 400 mg + 200 mg + 2 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0bb576905cb75f86bc3c5adb,REGISTERED,31266,Cyanocobalamin + Iron (Iii) Hydroxide Dextran Complex,20 mg + 20 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2941cb1f36c28759d5570390,REGISTERED,31268,Diminazine Aceturate + Phenazone,7 gm + 37.5 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-213df9bcbcb3974d76e448db,REGISTERED,31269,Amoxicillin + Clavulanic Acid,140 mg + 35 mg/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-84f23d97a319f776560eda7e,REGISTERED,31271,Sodium Selenate + Vitamin E,50 mg + 10 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d906c5d4c776349bdb9a5060,REGISTERED,31273,Liquid Paraffin + Magnesium Hydroxide,1.25 ml + 300 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-641448d1cf64f981f88c4b4e,REGISTERED,31282,Ivermectin + Triclabendazole,200 mg + 12 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e11b1011f63fa2c0f96bc3de,REGISTERED,31287,Levamisole + Oxyclozanide,15 mg + 30 mg/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d514a5a679a54180a047e6ec,REGISTERED,31290,Dexpanthanol + Nicotinamide + Vitamin A + Vitamin B1 + Vitamin B12 + Vitamin B2 + Vitamin B3 + Vitamin B6 + Vitamin E,2.5 gm + 3.5 gm + 1500000 IU + 1 gm + 2.5 gm + .5 gm + 2.5 mg + .3 gm + 2 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f32e4fd3d1757f6168bf7667,REGISTERED,31291,Selenium + Vitamin E,.1 gm + 5 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f3f2484413e12d69d2f83576,REGISTERED,31294,Eucalypytol + Menthol + Methyl Salicylate + Sodium Fluoride + Thymol,92 mg + 42 mg + 60 mg + 20 mg + 64 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-fc03a279a04280c0b33b231b,REGISTERED,31296,Betamethasone + Calcipotriol,50 mg + 5 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b89d9b758f68d2b99ea8122b,REGISTERED,31306,Diphenhydramine Hydrochloride + Zinc Acetate,2 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d37c9fc255677bd36d14d6ff,REGISTERED,31309,Azelastine + Fluticasone Propionate,125 mcg + 50 mcg/Metered Inhalation,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-962010bf3d6e57f974d3e3c0,REGISTERED,31335,Citric Acid Monohydrate + Potassium Citrate,5 gm + 30 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-329a81a7b5e0ffe077d63343,REGISTERED,31343,Acyclovir + Hydrocortisone,5 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-94e075f7ea99d63e3867c1fe,REGISTERED,31370,Sodium Cromoglycate + Xylometazoline Hydrochloride,2.6 mg + 32.5 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-2c4407a603daddcad34b31b6,REGISTERED,31389,Dextromethorphan Hydrobromide + Phenylephrine Hydrochloride + Triprolidine Hydrochloride,400 mg + 200 mg + 50 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-1944981a83b5da346806c0ab,REGISTERED,31394,Diphenhydramine Hydrochloride + Guaiphenesin + Levomenthol,280 mg + 2000 mg + 22 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-888502634c0244c220ff1c57,REGISTERED,31416,Fluocinolone + Hydroquinone + Tretinoin,.01 gm + 4 gm + .05 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7c66a51e6109d6c25ef04592,REGISTERED,31439,Clobetasol Propionate + Ofloxacin + Ornidazole + Terbinafine Hydrochloride,.05 gm + .75 gm + 2 gm + 1 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d0d0d7f5ce104cda5d194bed,REGISTERED,31461,Glycerol + Liquid Paraffin + White Soft Paraffin,10 gm + 10 gm + 5 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d62231ed7515496e89d766c9,REGISTERED,31466,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,3.25 gm + 5 gm + 2.13 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-fced64c7f6ac808791a421b8,REGISTERED,31471,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,1.6 gm + 5 gm + 2.6 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a709b0ecc8b8011a4608c711,REGISTERED,31476,Glycerine + Hydroxy Ethyl Cellulose,1.3 gm + 1 gm/50 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-01ed35a44438722486a167c2,REGISTERED,31488,Eucalyptus Oil + Menthol,10 ml + 2 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a3c6ca40123a991e4160936b,REGISTERED,31498,Benzalkonium Chloride + Chlorhexidine Hydrochloride + Isopropyl Myristate + Liquid Paraffin,100 mg + 100 mg + 2.5 gm + 2.5 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-424f20c0d5c4439592a996a2,REGISTERED,31512,Miconazole Nitrate + White Soft Paraffin + Zinc Oxide,250 mg + 81.16 gm + 15 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-15134a3111f8dacb310b6a1d,REGISTERED,31514,Erythromycin Thiocyanate + Sulphadiazine + Trimethoprim,18 gm + 15 gm + 3 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-dfb7344cf9b7aa792cdf567a,REGISTERED,31515,Ammonium Bicarbonate + Gentian + Ginger + Nux vomica + Sodium Bicarbonate,25 gm + 1.5 gm + 1.5 gm + 7 gm + 65 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e0a5f02c9e3be7b976eac4b6,REGISTERED,31518,Crotamiton + Permethrin,10 gm + 5 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-83188235c6ecd25fde3304b1,REGISTERED,31524,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e5ec15e845eb80e2906c3445,REGISTERED,31525,Chlorpheniramine Maleate + Dexamethasone,500 mg + 100 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f016b2aed4fd073d5fd274f0,REGISTERED,31548,Betamethasone Sodium Phosphate + Neomycin Sulphate,100 mg + 500 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e9fff4a89aead442e1de2606,REGISTERED,31551,Aluminium Oxide + Magnesium Trisilicate,200 mg + 250 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-51b61e05685c72c289ff5d16,REGISTERED,31552,Aluminium Oxide + Magnesium Hydroxide,175 mg + 225 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f3452b00068ff8b89358a495,REGISTERED,31561,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-22229dd3af189f4bc4a1d91f,REGISTERED,31602,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,400 mg + 40 mg + 50 mg + 100 mg + 200 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-665db1ad7526ef5593a4b728,REGISTERED,31870,Cypermethrin,200 gm/ Litres,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-7d2c78716926dfa152d83f40,REGISTERED,31872,Benzoic Acid + Salicylic Acid,60 mg + 30 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-bd6879bf4e026a47b26574ee,REGISTERED,31873,Amonium Bicarbonate + Gentian Violet + Ginger + Nux vomica + Sodium Bicarbonate,25 gm + 1.5 gm + 1.5 gm + 7 gm + 65 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6a27bb2df41d6ad49427fde9,REGISTERED,31874,Pyrimethamine + Sulfaquinoxaline Sodium,15 gm + 50 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-01dc0dae24327e41cd6b2ab9,REGISTERED,31878,Amprolium + Sulfaquinoxaline Sodium + Vitamin K,170 gm + 170 gm + 1 gm/KG,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0856bd893f322b999738d0f7,REGISTERED,31881,Calcium Propionate + Cobalt Carbonate + DL-Methionine + Gentian + Pyridoxine Hydrochloride + Silicon Dioxide,500 gm + 100 mg + 40 gm + 80 gm + 380 mg + 12.5 gm/KG,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-896f5073461fe3a60521712f,REGISTERED,31882,Acetylsalicylic Acid + Ascorbic Acid,60 gm + 6.65 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e6032bada07417fb163edacb,REGISTERED,31883,Chalk + Kaolin,666.67 mg + 333.33 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b8f0f6af7b1b7674c8b018aa,REGISTERED,31885,Sulphadiazine + Trimethoprim,50 gm + 10 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f72dd42885cab1009b71e6a9,REGISTERED,31886,Ginger + Nux vomica + Sodium Bicarbonate,13.89 gm + 2.78 gm + 83.33 gm/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-9bb345d1b71ec145399a7f91,REGISTERED,31919,Aluminium Oxide + Magnesium Hydroxide,175 mg + 225 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-27e9ca3102dc0068430f47cd,REGISTERED,31956,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b55dd2288e3bb752c9de7e6f,REGISTERED,31959,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c8e6b1a7842e5139ee6fdc0f,REGISTERED,31982,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7d17fdfa58a3c05bc524fc92,REGISTERED,31984,Betamethasone + Neomycin Sulphate,100 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c91c6948ef39dc6c82f67f2f,REGISTERED,31997,Dioxybenzone + Hydroquinone + Octyldimethyl p-aminobenzoate + Oxybenzone,300 mg + 400 mg + 800 mg + 200 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a325c3dfaad10146d95a6b64,REGISTERED,31998,Dextrose Anhydrous + Potassium Chloride + Sodium Chloride + Trisodium Citrate,10 gm + 750 gm + 1.75 gm + 1.45 gm/500 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-7e16d282190ccc01de8a1fbb,REGISTERED,32033,Dextrose Anhydrous + Fructose + Potassium Chloride + Sodium Bicarbonate + Sodium Chloride + Sucrose,4.09 gm + 70 mg + 380 mg + 420 mg + 440 mg + 8.07 gm/250 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-a48f008af434c8667e53bd50,REGISTERED,32037,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,400 mg + 40 mg + 50 mg + 100 mg + 200 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-10b62b34a5ab7fd97d1508ad,REGISTERED,32038,Ascorbic Acid + Cod Liver Oil + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E,17.5 mg + 100 mg + 9 mg + .35 mg + .85 mg + 2000 IU + .7 mg + 200 IU + 1.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-78dc91750f6969ddb97f9c10,REGISTERED,32055,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-54d1c90338eaa230b82e68a7,REGISTERED,32128,Amoxicillin + Clavulanic Acid,250 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-5549caae027d93d01e47b979,REGISTERED,32160,Amoxicillin + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-144960a32f2a3d0a2b3503d4,REGISTERED,32166,Benzoic Acid + Salicylic Acid,60 mg + 30 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cf235aabe7e7af84f8a97867,REGISTERED,32194,D-Panthenol + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,5 mg + 100 mg + 10 mg + 4 mg + 50 mg/2 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0611f9ad60962d41df220c9b,REGISTERED,32210,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6ba53ad8f2b5e3bbfc9fdb5f,REGISTERED,32213,Benzathine Penicillin,12 Lac Unit/vial,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-41f1df4294a0dcf41b035cba,REGISTERED,32214,Benzathine Penicillin,6 Lac Unit/vial,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-b6aba11920afa609747cd8b1,REGISTERED,32228,Hydrocortisone Acetate + Neomycin Sulphate,500 mg + 500 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e316f05803d6b601e9102741,REGISTERED,32243,Cetrimide + Chlorhexidine Hydrochloride,500 mg + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-53a808b01bc45ed14de968cb,REGISTERED,32244,Cetrimide + Chlorhexidine Gluconate,3 gm + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cc4657be8a872700bb1a9d34,REGISTERED,32252,Betamethasone Sodium Phosphate + Neomycin Sulphate,100 mg + 500 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e48284f8f86768a22fde4245,REGISTERED,32256,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-364ccbfd08a807cdf52df5b5,REGISTERED,32277,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-9699f115aab3c33e286d13a5,REGISTERED,32323,Amoxicillin + Clavulanic Acid,400 mg + 57.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e7e88307c226d9f6767c895e,REGISTERED,32343,Enoxaprin,20 mg/.2 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-1463bd956f0a3fbc005c2736,REGISTERED,32344,Enoxaprin,40 mg/.4 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-ffca158894c2bbff4c9eeb74,REGISTERED,32345,Enoxaprin,60 mg/.6 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-80d267439cb75f12d6df20e4,REGISTERED,32346,Enoxaprin,80 mg/.8 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-e225439a73a7f102eb57de90,REGISTERED,32353,Crotamiton + Permethrin,10 gm + 5 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-b501120260ad5eb6a1bb0427,REGISTERED,32355,Clobetasol Propionate + Neomycin Sulphate + Nystatin,50 mg + 500 mg + 100 Lac IU/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-291778c11185d1598da40453,REGISTERED,32378,Phenylephrine Hydrochloride + Promethazine Hydrochloride,100 mg + 125 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-dee7fc2fb203c8ef34e6c02f,REGISTERED,32379,Piperacillin + Tazobactam,2 gm + 250 mg/vial,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c2e983b66246231ca73ef1ca,REGISTERED,32382,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,3.25 gm + 5 gm + 2.13 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-18272ff11bf3159924cc850a,REGISTERED,32389,Amoxicillin + Clavulanic Acid,600 mg + 42.9 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-eeb85086ebe67d6b5823a3ae,REGISTERED,32411,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1,20 mg + 2 mg + 2 mg + 5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-ec25a7ad5402d621aad41201,REGISTERED,32420,Sulphamethoxazole + Trimethoprim,200 mg + 40 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-c73a1c1a33be9bf376b7adb0,REGISTERED,32454,Magaldrate + Simethicone,480 mg + 20 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e6439b505a789ce435fe7e9b,REGISTERED,32471,Econazole Nitrate + Triamcinolone Acetonide,1 gm + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-274cf211151257f0d6544af0,REGISTERED,32475,Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin B1 + Zinc,400 mg + 40 mg + 50 mg + 100 mg + 200 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f6485b8ac087f02bf2be8dda,REGISTERED,32477,Ascorbic Acid + Cod Liver Oil + Nicotinamide + Pyridoxine Hydrochloride + Riboflavin + Vitamin A + Vitamin B1 + Vitamin D3 + Vitamin E,17.5 mg + 100 mg + 9 mg + .35 mg + .85 mg + 2000 IU + .7 mg + 200 IU + 1.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f3f153ab2fed8b5c7b87fa10,REGISTERED,32483,Potassium Bicarbonate + Sodium Alginate,100 mg + 500 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-4c39518aad043f5a0c1b24bf,REGISTERED,32493,Cefuroxime + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-eaf3ed4317963e4df86907de,REGISTERED,32518,Chlorhexidine Gluconate + Isopropyl Alcohol,500 mg + 70 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-17864e018b869070e304d920,REGISTERED,32520,Cetrimide + Chlorhexidine Hydrochloride,500 mg + 100 mg/100 gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e759d36b52b95929aee02c0f,REGISTERED,32522,Ethyl Alcohol + Isopropyl Alcohol,66 ml + 3.5 ml/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-e23adff273d88398b1e17d1c,REGISTERED,32523,Cetrimide + Chlorhexidine Gluconate,3 gm + 300 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f9dfae35ad8b8ccbabcaf36b,REGISTERED,32553,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,1.6 gm + 5 gm + 2.6 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-6b892f2afcc03edf0fbcd451,REGISTERED,32565,Eucalypytol + Menthol + Methyl Salicylate + Thymol,92 mg + 42 mg + 60 mg + 64 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d379f93b6904a2f24ac49ba3,REGISTERED,32589,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,3.25 gm + 5 gm + 2.13 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-f35744ca3d89292efd15a585,REGISTERED,32617,Medroxyprogesterone Acetate,104 mg/.65 ml,FAILED,UNSUPPORTED_STRENGTH_PATTERN
SRCR-537cc0bf128779bf4d162dbb,REGISTERED,32626,Amoxicillin + Clavulanic Acid,400 mg + 57.5 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-d7ec51759e4b762d9b4c5f00,REGISTERED,32627,Amoxicillin + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-60a8ba014d1e93aa9c5a1f4b,REGISTERED,32655,Testosterone Decanoate + Testosterone Isocaproate + Testosterone Phenyl propionate + Testosterone Propionate,100 mg + 60 mg + 60 mg + 30 mg/ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-cfe5475928b8b42972c29000,REGISTERED,32658,Amoxicillin + Clavulanate Acid,100 mg + 25 mg/gm,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-ef98e3e635a25eace140f675,REGISTERED,32669,Cefuroxime + Clavulanic Acid,125 mg + 31.25 mg/5 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-1eafa3dd080326e74cd2073b,REGISTERED,32694,Niacinamide + Pyridoxine Hydrochloride + Riboflavin + Thiamine Hydrochloride + Zinc,400 mg + 40 mg + 40 mg + 100 mg + 200 mg/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-159457906c267d448f0935d0,REGISTERED,32703,Calcium Carbonate + Sodium Alginate + Sodium Bicarbonate,1.6 gm + 5 gm + 2.6 gm/100 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
SRCR-0f76f1f1b7fbc6de2b4ed5c4,REGISTERED,32727,Bupivacaine + Dextrose,20 mg + 320 mg/4 ml,AMBIGUOUS,AMBIGUOUS_SHARED_DENOMINATOR
