medicine_id,market_source_records,registered_source_records,match_method,tier
MED-0b53e938b95108cec0404e20,SRCM-c26219e6cda7e0c0d6954aad,SRCR-1aa8c77aa0d2f601e09ec676,EXACT_STRUCTURED_IDENTITY,A
MED-0b81397f9eaa3262a814fd21,SRCM-77d9b3923828394fdc715fc9,SRCR-4025853c7dacef3530cea23a,EXACT_STRUCTURED_IDENTITY,A
MED-0b90ca49dc6d21c0d1237f74,SRCM-b74f383e437a326a54c9c2b4,SRCR-d6833d363f548ad9a91f14db,EXACT_STRUCTURED_IDENTITY,A
MED-0b939bb00ce1c884057dbd3c,SRCM-7438f16eb0a8007c0365ffbf,SRCR-c39b27ee6b352a17ffb08e46,EXACT_STRUCTURED_IDENTITY,A
MED-0ba398f7831c93811e5c32e5,SRCM-9e19e647123b320c402500fc,SRCR-2dd44dd9b69569e044373ad7,EXACT_STRUCTURED_IDENTITY,A
MED-0bc2e25a4d22d8bcaa8cd235,SRCM-97036785aa4a98277760c161,SRCR-9d717cc2e8cc29b94d1afc18,EXACT_STRUCTURED_IDENTITY,A
MED-0bca1efd1a1b39ca4e048408,SRCM-9d5501ba79584319be4e9acb,SRCR-36cec60c44276d3eb015fc80,EXACT_STRUCTURED_IDENTITY,A
MED-0bcb02221c16edb75d3e1696,SRCM-2ddd681a2e6f30c3ece83d48,SRCR-0c80dce636e4ba5d4531e9a0,EXACT_STRUCTURED_IDENTITY,A
MED-0bea73a7273d541063bbc9ef,SRCM-c6ef1f2c20a8598c32f16182,SRCR-5bfa7f94547b843a402922e4,EXACT_STRUCTURED_IDENTITY,A
MED-0c1042acd67a2728537edf30,SRCM-50b38edc437e220bd537ed41,SRCR-f7ee3217d03fd0942dd58442,EXACT_STRUCTURED_IDENTITY,A
MED-0c2658a4973bd8520622714c,SRCM-353fd4e5f322885ff71d315c,SRCR-522380b0cda5ae7aed009ef9,EXACT_STRUCTURED_IDENTITY,A
MED-0c2c6f87105b574b0c285d2f,SRCM-3b51cb81c546b9d05dd8c426,SRCR-8d50c6b78d6037d246d638b4,EXACT_STRUCTURED_IDENTITY,A
MED-0c4e8cd05f185eca0a52c087,SRCM-a61baec693f1e0f771a09080,SRCR-9eae7454ce5fac29d2cca0de,EXACT_STRUCTURED_IDENTITY,A
MED-0c55e3c6bde92056db138e9c,SRCM-2ab47e25f4e779dec81bd226,SRCR-a14cdbe00774372e91b79d10,EXACT_STRUCTURED_IDENTITY,A
MED-0c5db3f3e1f4b93b0e761037,SRCM-9e385a107d86f7dbb9a66df7,SRCR-c419e033d247910cf617cf14,EXACT_STRUCTURED_IDENTITY,A
MED-0c5ff25277da49a0bca4166f,SRCM-01e84b22d9e3d764957d1b1a,SRCR-c10aaf9abce3ddae02e87102,EXACT_STRUCTURED_IDENTITY,A
MED-0c846ff88c013f544e85e84d,SRCM-fdf1e0dad4e505fd586a25f7,SRCR-70042315c1207682fe9e602e,EXACT_STRUCTURED_IDENTITY,A
MED-0ca62eefd8b3e1e5f2ae5766,SRCM-5dbf1fb8e13ea58648221b09,SRCR-25b73fab7a57737e5e50ae58,EXACT_STRUCTURED_IDENTITY,A
MED-0cae5aaec0888d4b5a1416ab,SRCM-5ddaf3e3d984719d144bf539,SRCR-f11b3b9aeefc1cb0d756ac35,EXACT_STRUCTURED_IDENTITY,A
MED-0ccf8c97f8f42e3e199ffa1a,SRCM-401fad82b4a7da523a05c36c,SRCR-6758868d83f98d2eb3aed11b,EXACT_STRUCTURED_IDENTITY,A
MED-0cd6d048e51d307ba3d049e6,SRCM-02fe7f5ce1e4639d16622d9b,SRCR-20eda890c3f326edbde490f9,EXACT_STRUCTURED_IDENTITY,A
MED-0ce18a6632f46a547d7edb2b,SRCM-11e721a8a583ce0c3b62fd94,SRCR-966b203cc330a216c4d4da88,EXACT_STRUCTURED_IDENTITY,A
MED-0ce2742b69d37a3fe39180c2,SRCM-33f744056e6e7c8a5f2500d2,SRCR-0ee7b650acfcd9be74b57aa3,EXACT_STRUCTURED_IDENTITY,A
MED-0cffa072d662d0e3cae504d0,SRCM-38b387e4abfeb5f309c37437,SRCR-9b9c68e47ac509717c46a455,EXACT_STRUCTURED_IDENTITY,A
MED-0d308520876e0b302f92a19d,SRCM-c845c330121325735650531e,SRCR-9b233c8830527e1af269fcb1,EXACT_STRUCTURED_IDENTITY,A
MED-0d394f3478dc762bffee76a4,SRCM-f9a7f24a13a209408aab807a,SRCR-fa5c476275c5ec5b13a1ccca,EXACT_STRUCTURED_IDENTITY,A
MED-0d3bc157966f69528b0bb426,SRCM-1cfb0e3917a909345bbc7da6,SRCR-3ad284dbe4304f4640622cfc,EXACT_STRUCTURED_IDENTITY,A
MED-0d87f9b4f211b489845f1097,SRCM-945ac0a0dd86a3a07e1af82a,SRCR-475a688bebd8503101f0a7bc,EXACT_STRUCTURED_IDENTITY,A
MED-0d9713d4f00215f68b3139d3,SRCM-d8691c4656932a70c3c2b0b6,SRCR-f2c0d9da919e668835f6d754,EXACT_STRUCTURED_IDENTITY,A
MED-0dcaaadddeee57c92008af44,SRCM-0a8f781fd96eca4b408289ac,SRCR-4562efcca439f1b92033cbbf,EXACT_STRUCTURED_IDENTITY,A
MED-0ddc57c48b3d8d3cc959f01d,SRCM-b9f82fba171efc3ef3d34562,SRCR-fd3919985a0d09c1f78099e7,EXACT_STRUCTURED_IDENTITY,A
MED-0ddfef9a4dc257891d61f9ce,SRCM-5c3d054dfb531fc02591b310,SRCR-34331ad9a533dae870c5faf0,EXACT_STRUCTURED_IDENTITY,A
MED-0dff824be89dc30ec17cd04e,SRCM-7814c9c9aacd766fcf7eeaa3,SRCR-592dd4925a1101ed87b6c699,EXACT_STRUCTURED_IDENTITY,A
MED-0e03f3131ac9375702dffbb2,SRCM-e45108f364006f9c5f428db6,SRCR-8359de788191dd251f0e562b,EXACT_STRUCTURED_IDENTITY,A
MED-0e0b860c6e73b90816853cdb,SRCM-d17788c2d9be9b2cb48eead3,SRCR-468b90136638edfbaa5964bb,EXACT_STRUCTURED_IDENTITY,A
MED-0e21697071cad97eae6d6e49,SRCM-e3038b6a71b81989fefa47a9,SRCR-ee8f793911501ccbaac9769c,EXACT_STRUCTURED_IDENTITY,A
MED-0e47073c81e19955a14165fb,SRCM-371ca871e76c5f975498830a,SRCR-0b73dfbdbb5fbd1c4c5d7f34,EXACT_STRUCTURED_IDENTITY,A
MED-0e50db748723cd5b0b9f484e,SRCM-57586619eaf941ba890b9ae6,SRCR-30a812c071a01ded2c28687c,EXACT_STRUCTURED_IDENTITY,A
MED-0e5a72072f01b21379a24774,SRCM-7a07915b1d7429640bf87dc9,SRCR-41f27b88cef09179eae19915,EXACT_STRUCTURED_IDENTITY,A
MED-0e5c7f452e4e6df756d4cd55,SRCM-5bbd0aca2b5e87a9cec508b2,SRCR-37e7b08b027361909095a424,EXACT_STRUCTURED_IDENTITY,A
MED-0e7ced0889ee4e51c99571fc,SRCM-ab07dabb590dc25f59c3fa69,SRCR-c592d6fd42be6efa6b9e1f26,EXACT_STRUCTURED_IDENTITY,A
MED-0e89fc36d4dd9b512c53d86b,SRCM-4fc9003aca55a9cf6978cf5c,SRCR-33ff6257090d480dd2430ab3,EXACT_STRUCTURED_IDENTITY,A
MED-0e8dce000ee0822ca661f9e2,SRCM-fa2d2289e5fc2d64d1f2c0da,SRCR-8f1e27502f907c2356d3b27f,EXACT_STRUCTURED_IDENTITY,A
MED-0ec9673b7aecfb827a7c6194,SRCM-615a27269bf8fa53e0d9bcfe,SRCR-e3d67bf03f86b6ef6325c1a6,EXACT_STRUCTURED_IDENTITY,A
MED-0ed7b747be7661f2b185dcbb,SRCM-0165670569f926216f89688f,SRCR-a2dd8c8163950ca64ec6f4c5,EXACT_STRUCTURED_IDENTITY,A
MED-0eeb6aa239db43511b3cde6b,SRCM-4ae88f114cb8fc998ba9cef7,SRCR-1dbf4f468831b8a3f7f8f48a,EXACT_STRUCTURED_IDENTITY,A
MED-0f01931bb3893316478c50cc,SRCM-c784c6bef197711e7b65e13e,SRCR-7df78225f6f5ae2b1eca9b2e,EXACT_STRUCTURED_IDENTITY,A
MED-0f0dfcc563c3129d981ff01f,SRCM-73912866c14d17ef42493ed6,SRCR-a36f68064d2bbcc4dc5f36bd,EXACT_STRUCTURED_IDENTITY,A
MED-0f23d8b1b894ff269c765c72,SRCM-877e0d66465d0143b89b548c,SRCR-154ebdf2ce176ac4828c2f0b,EXACT_STRUCTURED_IDENTITY,A
MED-0f38f062088693c9de1b2200,SRCM-b60d877a746732de768a658f,SRCR-1379eef0903be749e476e493,EXACT_STRUCTURED_IDENTITY,A
MED-0f5f42640c437954bc98693f,SRCM-5fe7b22c442d8fcc0b1f3edd,SRCR-b639d95c60b6239e78b3eec7,EXACT_STRUCTURED_IDENTITY,A
MED-0f793e686dd09e9129726e95,SRCM-dd094cc6cb0aa0170584194f,SRCR-f40c4d6e0ce6876f3a3f894b,EXACT_STRUCTURED_IDENTITY,A
MED-0f8699a4da9c4f37c0a94ef5,SRCM-04a5fbab2e1168118f8c39f5,SRCR-c3fc32606c4810898a64436f,EXACT_STRUCTURED_IDENTITY,A
MED-0f948de136d0b1f9722dcf04,SRCM-97252a8cb1a68de0165a62e0,SRCR-892dd87f23d693ad46295551,EXACT_STRUCTURED_IDENTITY,A
MED-0f9c931fc360be7b18e472c3,SRCM-b0e16ac3ee1844e30e285a0b,SRCR-b4c7c93d0b85175fa3f6c331,EXACT_STRUCTURED_IDENTITY,A
MED-0fb39e80293f613812a14dd2,SRCM-edf46a2a3a0d8ceda65de9f7,SRCR-21a1b3041a9fe4fec17a6c94,EXACT_STRUCTURED_IDENTITY,A
MED-0fd7393c98797590834ef888,SRCM-45cb51dc9a544c851df1c867,SRCR-e181128f5f9801494ccc10a2,EXACT_STRUCTURED_IDENTITY,A
MED-0fdaca7a789ec461317f95e0,SRCM-9075bb76ecb7176376fea75f,SRCR-c1a2215fe0b07d43cc5b0ab0,EXACT_STRUCTURED_IDENTITY,A
MED-1004613bb3e4ad2c25a0afab,SRCM-622018999f32f135d20ff9e4,SRCR-0726d53c8df15a754941ed0d,EXACT_STRUCTURED_IDENTITY,A
MED-102ecfea2c193bb00e570586,SRCM-c737da405489e9ca17087754,SRCR-31c409fc81a099be8f489fdb,EXACT_STRUCTURED_IDENTITY,A
MED-103c0e8e45d4148ad7a58eb5,SRCM-ecffeeb42e995b60903dd982,SRCR-57cc666c0aa9e0abc6b357d4,EXACT_STRUCTURED_IDENTITY,A
MED-108108fbe94a588c9dfe17d8,SRCM-7deba852c7f1770115f0ca72,SRCR-1523b2b6f6cb644e3e42362c,EXACT_STRUCTURED_IDENTITY,A
MED-10853b51d8936b302d5d0b0f,SRCM-8b32031042a80ecb53eef8d1,SRCR-60e09f017b2f0d3c858f0707,EXACT_STRUCTURED_IDENTITY,A
MED-1089bf9a4012578220e5ce66,SRCM-8211c013e837bf8718278007,SRCR-f76baece2a0e7f62fe4cbf60,EXACT_STRUCTURED_IDENTITY,A
MED-1092e1e9b8db653d1377144d,SRCM-4b9e77162e5b3e66519a2ca2,SRCR-91875eeccebe11d0ddc90513,EXACT_STRUCTURED_IDENTITY,A
MED-10a926d721d1d6b810a8b3d7,SRCM-3a9c6762b7cf390ae875e54d,SRCR-676eaaedf7ff012f3cf7d71f,EXACT_STRUCTURED_IDENTITY,A
MED-10ba289ee1bdb1fa70fc7c7c,SRCM-53c2ce9557f8acdb5cbea201,SRCR-48931e3b57df0fdf9ef0d19e,EXACT_STRUCTURED_IDENTITY,A
MED-10ce864df77d150a03b47cbc,SRCM-11e775f8a4eda447e9fc7b05,SRCR-d0c68a81372aa68f23083489,EXACT_STRUCTURED_IDENTITY,A
MED-10de2243611b4dd2c142e1c9,SRCM-82d5495798a48aa7a1c9a623,SRCR-2bb053f770e05eb6cb094cea,EXACT_STRUCTURED_IDENTITY,A
MED-10e4f6530aabfa817c13f5e2,SRCM-cd0caf00d9b79c042a2245a1,SRCR-d175fa618b61fb6b49659eec,EXACT_STRUCTURED_IDENTITY,A
MED-10e86a6e1a4de29bd4266169,SRCM-e6f71ab0e12a553682b292b6,SRCR-dca1c795c87f984e7e0b1043,EXACT_STRUCTURED_IDENTITY,A
MED-10eb2f82ad3076f4aa3f7839,SRCM-5f7a37ddd839c8f7a5b44299,SRCR-c62e84158e5019afe0535a8b,EXACT_STRUCTURED_IDENTITY,A
MED-10fb0a6dc1df34e9981f45e7,SRCM-77f4b4c12032fca48e9df81d,SRCR-a42c6a9875de781f41b87605,EXACT_STRUCTURED_IDENTITY,A
MED-110a83db3653b56cee781c23,SRCM-f4d2ee365805a097b4cf37b7,SRCR-2faa230b16aa57a625da7fee,EXACT_STRUCTURED_IDENTITY,A
MED-11159c3bb5879d89f0b88571,SRCM-2352bfea90939625883677a7,SRCR-80fe1939012c4d2e066d3d7b,EXACT_STRUCTURED_IDENTITY,A
MED-11383cb918903bc4fac24f93,SRCM-b9669359cb287372ca953636,SRCR-4a4fa2f62fdd69f39d07097a,EXACT_STRUCTURED_IDENTITY,A
MED-113c7f132bb918b364cf8165,SRCM-caab9c75aafef42d11d37155,SRCR-e60d725f91fd6520b7719529,EXACT_STRUCTURED_IDENTITY,A
MED-1168fe2480ff9f3637f99cde,SRCM-bd069db0c01111111f12bf6e,SRCR-a4363d067721bec931b75ca2,EXACT_STRUCTURED_IDENTITY,A
MED-117513295aae05c82f11d1fb,SRCM-d7e5541247c3227d9284096c,SRCR-6069439e7b889d5a4c0cfbf2,EXACT_STRUCTURED_IDENTITY,A
MED-11b0bdb125e0f6e5c8436e6b,SRCM-5169c1690e026a9ccb43658f,SRCR-05c002265896acd77e015c9b,EXACT_STRUCTURED_IDENTITY,A
MED-11c6bb42a914b90bebf2b723,SRCM-1309bf1d6f649e8912d3095b,SRCR-3f2a4de7f44ce75a4feb981e,EXACT_STRUCTURED_IDENTITY,A
MED-11fea67d78d7db907e5e74d3,SRCM-f064171bd4177eef9c681260,SRCR-5e894c7f153b46335fdeb284,EXACT_STRUCTURED_IDENTITY,A
MED-1218dd4e02fd259a7e5ba2ca,SRCM-5c6e305eb3623db87383b887,SRCR-fbc775a3e304567238aeb545,EXACT_STRUCTURED_IDENTITY,A
MED-121b2b7142fe53d00c28c2d9,SRCM-c604004c7565a7c009a587c1,SRCR-4f55c3e8092ccde99e046610,EXACT_STRUCTURED_IDENTITY,A
MED-121d4f673bab22512c75842d,SRCM-2cb0a7ce9b845ceff13fc6ee,SRCR-2c767d7cc9d2710e132ef8f5,EXACT_STRUCTURED_IDENTITY,A
MED-121dae33322fa7b288f80956,SRCM-f7511bd6c02d48607aecdc9a,SRCR-30cc46ebc3983d120a2a26da,EXACT_STRUCTURED_IDENTITY,A
MED-1247761e5f64afcb40a363fb,SRCM-c7fcf2485381f94f97d423a4,SRCR-e9eb796364de0504761314df,EXACT_STRUCTURED_IDENTITY,A
MED-125139bdc1fc7186188b9841,SRCM-f566c8d90e04ec77ecf05d23,SRCR-0c8dc0a87f3c80afe5cc3f93,EXACT_STRUCTURED_IDENTITY,A
MED-12614230fcc80703888fa360,SRCM-094ab598c9912e96af7c9cad,SRCR-8274c01f3771c09a11da1ce2,EXACT_STRUCTURED_IDENTITY,A
MED-126840e3ba471580875cd61c,SRCM-5e97c6fff251afb9e54f51d2,SRCR-9388b624c2344ee93591bd33,EXACT_STRUCTURED_IDENTITY,A
MED-12863c9485bcfad3a8866b33,SRCM-97607ae0fd3f957dc3fa4222,SRCR-c34059416b92f9a71848eee6,EXACT_STRUCTURED_IDENTITY,A
MED-1288665fea527333311476b5,SRCM-260fb5860dacc306be53aa91,SRCR-bffa15011c35db3507647938,EXACT_STRUCTURED_IDENTITY,A
MED-12988b4d05cfb91f4b246688,SRCM-70fd4be422ebfe2c5e5f33a0,SRCR-51b28bbfaf6cbd455769a359,EXACT_STRUCTURED_IDENTITY,A
MED-12a8bbe8f48855d29eb21e20,SRCM-2d6e94efbb7d7295ace18f7f,SRCR-016607b00635c9a35a541da4,EXACT_STRUCTURED_IDENTITY,A
MED-12b16264f3e51266e47c4f86,SRCM-003baff535fde5e5b95674db,SRCR-b67e269b9cbe46bff80aa604,EXACT_STRUCTURED_IDENTITY,A
MED-12b8ee88eefde99348ec93ad,SRCM-a3e019729fc3c5ba44bc5c4c,SRCR-6db73f5b75ab2f0fd7704ea4,EXACT_STRUCTURED_IDENTITY,A
MED-12bef8bb063f12f68ffc7b7b,SRCM-f5d98d610925c3f980f27d4a,SRCR-5ad8927c749f526f3740c3cd,EXACT_STRUCTURED_IDENTITY,A
MED-12ca98fcadadae1851c5a69d,SRCM-8ef929264e7a7e0319f47eab,SRCR-374466a440fad1e221f4dd10,EXACT_STRUCTURED_IDENTITY,A
MED-12d0c5884d1bef65b46da430,SRCM-b40360a71dd86fb2aaba1f40,SRCR-d27e68ac2726c07dcea12365,EXACT_STRUCTURED_IDENTITY,A
MED-12d3ab8860b5a6f855bdc507,SRCM-d6d3da26aa5044f2656e7111,SRCR-e6f8b4ed6290412010720a17,EXACT_STRUCTURED_IDENTITY,A
MED-12de9db703b619ecc3749edb,SRCM-fb3d10df435b407bdd2fbae4,SRCR-3731fbf5d4066c4aa93faa14,EXACT_STRUCTURED_IDENTITY,A
MED-12e1ee9d8bb6ae9d603f16f8,SRCM-4f7ef7734ae606c9a9ef9c85,SRCR-2a952beee78259867a731cc7,EXACT_STRUCTURED_IDENTITY,A
MED-12f1bfce17bbb225dec990d8,SRCM-9641921889a1d79f161d6f9e,SRCR-06611d8460ea0d352d50c7a6,EXACT_STRUCTURED_IDENTITY,A
MED-12f92d81f53607f22b70d66c,SRCM-5fa62b18cfd9263d2ed2b390,SRCR-ef01552ca1dd7359aa256879,EXACT_STRUCTURED_IDENTITY,A
MED-130edcb77c5aa5f9c3560f7d,SRCM-bb62c848199bd69921807f73,SRCR-2cf822532fa5aa165e119fcb,EXACT_STRUCTURED_IDENTITY,A
MED-1344ded67a8d29e2870794a8,SRCM-ddd68608eb2811c22b3bfde0,SRCR-729cc891f13854d495381985,EXACT_STRUCTURED_IDENTITY,A
MED-1348295f5f8820b1bc61d653,SRCM-56eb8a12c7658238aa7b919e,SRCR-81dd3cd27bb50ba52ee52043,EXACT_STRUCTURED_IDENTITY,A
MED-135e8e90d530b0256cfd441b,SRCM-9682c70b49756dc13c5ddd02,SRCR-9f558a3aa9844854da3fc837,EXACT_STRUCTURED_IDENTITY,A
MED-136d5557fbc97262b440f4d3,SRCM-f0dd27494a03c458c2967bf3,SRCR-1e5e3d857cb1e6796c3e8d42,EXACT_STRUCTURED_IDENTITY,A
MED-13770a46da707fafe6385b9a,SRCM-d7f86c77fe89b1cca7e4253f,SRCR-a4d71013a7e26da8915ab079,EXACT_STRUCTURED_IDENTITY,A
MED-13874a5ca3bf149de63563da,SRCM-f0ad719a6c0b9da097221e5f,SRCR-caf4b1db8e9bf0f4f6a76bb4,EXACT_STRUCTURED_IDENTITY,A
MED-1396b1e97fa07f0ff3d61990,SRCM-e900d4224f39d983a459b4a4,SRCR-c21f90467f1a70961fa31fee,EXACT_STRUCTURED_IDENTITY,A
MED-1455dcb66d8f10ef8fafe8a7,SRCM-ca735179337df695df9c9c6f,SRCR-43bba99940b19bca3e513bac,EXACT_STRUCTURED_IDENTITY,A
MED-149cc8668349d6b95e07435f,SRCM-101fb2ed2788942014e04819,SRCR-d24c23da5ee765da563abfb4,EXACT_STRUCTURED_IDENTITY,A
MED-14c2d2b1f3f0405d1d388ca7,SRCM-ecbc0e254ee1c41d001124e9,SRCR-d38ed6bcf7ba909aa0ee8dee,EXACT_STRUCTURED_IDENTITY,A
MED-14cf68775e8542d2e5f89547,SRCM-067b0e09da360ea5cda94fa1,SRCR-5ca8849d5c5ebd3cfdf6b616,EXACT_STRUCTURED_IDENTITY,A
MED-14df8ea30adfd972492e5ba5,SRCM-3b065fbae62d0288ead1f254,SRCR-cc1a3fda3551f2a20c68eb7a,EXACT_STRUCTURED_IDENTITY,A
MED-14f1f70c6f6d90910eaf3c07,SRCM-466dad201fbc5871648014d5,SRCR-14688a32fdb8fa9884dd8bb3,EXACT_STRUCTURED_IDENTITY,A
MED-151f63ded5f8ad9a4e74074a,SRCM-10af6fc13019520d77c1471d,SRCR-c100e5c957e252a769adc10d,EXACT_STRUCTURED_IDENTITY,A
MED-1559a9c41d8755ca2055656c,SRCM-97d4ab376a2a2d1274348ed3,SRCR-b7e4e1902b1219161cf460ff,EXACT_STRUCTURED_IDENTITY,A
MED-156be606cea93a6039f41cc1,SRCM-41a5781666d58f4c4a9d6b11,SRCR-e8167138753d011feab2f138,EXACT_STRUCTURED_IDENTITY,A
MED-15971222bc158344030abf04,SRCM-84cdd8a724064074f042ccee,SRCR-cdb366ea904627b5e24c561f,EXACT_STRUCTURED_IDENTITY,A
MED-15a00c97499d78765f1823eb,SRCM-3875935705aedf1ff18e8d12,SRCR-b9f9c26717a7498423ae0c74,EXACT_STRUCTURED_IDENTITY,A
MED-15d3fe4c8883233b48344923,SRCM-16d098de6c0e91ef43194945,SRCR-37d25e613bc9a8b4d72a91f1,EXACT_STRUCTURED_IDENTITY,A
MED-15d98e06c2abe26c8375706e,SRCM-a4e3b865577be834b0f1afc4,SRCR-726ea41720abc204fcefef0d,EXACT_STRUCTURED_IDENTITY,A
MED-15db597627822a4c6515de57,SRCM-5395f9fc547385c34bb9f89f,SRCR-62291320e184e057e89ff936,EXACT_STRUCTURED_IDENTITY,A
MED-15e752af07459852954b305e,SRCM-78d3db9fee0454a1c757a738,SRCR-eb887dc331e08852c061ac05,EXACT_STRUCTURED_IDENTITY,A
MED-15f2c780b1e4e0912a85cb66,SRCM-7b6ba6221f33bbfaae3ed244,SRCR-744d2d2c6958f710a0d7a70e,EXACT_STRUCTURED_IDENTITY,A
MED-15fde816d88540bae7a7d24f,SRCM-6e1fa0faf980f17218cc17f1,SRCR-4d691ea2243b7c072831e17d,EXACT_STRUCTURED_IDENTITY,A
MED-1603ffef13c1e9151ac525a0,SRCM-8dea6c81879a7da0fb1ddf2e,SRCR-d742f872a1ab32c7a84b6089,EXACT_STRUCTURED_IDENTITY,A
MED-1614012e32aa81e094eb3947,SRCM-f4d9f4bda1b084f4a3831f03,SRCR-160d1ee134b90f6ee8f0ef15,EXACT_STRUCTURED_IDENTITY,A
MED-16244252c2f3ce4ef9d6d109,SRCM-f7cb3cdafbb66f1a36a220a5,SRCR-46a89ff35f192e40907dda2f,EXACT_STRUCTURED_IDENTITY,A
MED-1626c4b5f16b29b6db4cea12,SRCM-8ca4c4a7bc6fcb890ecf1260,SRCR-eb1c4bc6a0d0a47b4815e4fc,EXACT_STRUCTURED_IDENTITY,A
MED-1628f31c9304dfda82dbc2ac,SRCM-381e7388ae5837f830d8bc21,SRCR-af32242837379bf6792aa5d3,EXACT_STRUCTURED_IDENTITY,A
MED-163665b56d9ab6be73cc6633,SRCM-39fabe8d37ccfe3a7e64108a,SRCR-a373c231d4b7bfe50bb4cbb0,EXACT_STRUCTURED_IDENTITY,A
MED-1654533f59d570ac356dc74c,SRCM-8442b5a1d6ea99893e805664,SRCR-cc6fb3c77a9df48983f53759,EXACT_STRUCTURED_IDENTITY,A
MED-168a5ec7d4efd0b01ea71396,SRCM-ba78ef6f2c2e89072e302ee5,SRCR-fb9bd29d405b78ff12904aa2,EXACT_STRUCTURED_IDENTITY,A
MED-16ae327d907e8d30add8e70a,SRCM-bafa2c10b3303ed878dabd16,SRCR-0c87d23a778b8c655d1d65d0,EXACT_STRUCTURED_IDENTITY,A
MED-16c4fde6513e69d14cd82898,SRCM-cd26eeb15082171e518975d6,SRCR-666b71da3aba15000cefad58,EXACT_STRUCTURED_IDENTITY,A
MED-16e404006e3af0593a26483e,SRCM-685ff70b2e64a694c8e98cc4,SRCR-19ac7ff231537ca6e72b50d8,EXACT_STRUCTURED_IDENTITY,A
MED-16eed74f6a2852debf42c315,SRCM-d2346f5b8ef4e95bc66df2bc,SRCR-c98d263993bd2d6723300494,EXACT_STRUCTURED_IDENTITY,A
MED-170ebd5a12c4adcc7d0ad6d7,SRCM-63022de66e569adee30d0829,SRCR-524a4214f4e10f3cc383f54b,EXACT_STRUCTURED_IDENTITY,A
MED-171489656ac6fb0edf500ea4,SRCM-68fc08545d9741b022e55407,SRCR-51688f696c991244a45bac13,EXACT_STRUCTURED_IDENTITY,A
MED-1716ad1e913f9916447a2f97,SRCM-b4bfc51f866434634308eb4d,SRCR-9f184671e3c601ab0c08cb7b,EXACT_STRUCTURED_IDENTITY,A
MED-17284d4af8f6ed3d4fea51d6,SRCM-be889e96002875e2b14d17ab,SRCR-261b3859cd82919b7d136de5,EXACT_STRUCTURED_IDENTITY,A
MED-1750a24365bf95ba8cad7c99,SRCM-7ced2cf2356eb5808cd43068,SRCR-9f5c01e8a5817c7a51b9cc40,EXACT_STRUCTURED_IDENTITY,A
MED-1750f1ff822411b315bea689,SRCM-1ba76d40ceeec8134e025cc2,SRCR-cb65baa21109fd64b3e7d56e,EXACT_STRUCTURED_IDENTITY,A
MED-1767a7a0864a33d3ed37ea7b,SRCM-38b5be450dcf3246f771e41f,SRCR-7bb1defa8ff26c100cdfddc3,EXACT_STRUCTURED_IDENTITY,A
MED-17701cf1b66d386507b72f0f,SRCM-a8a1b6cc89dcf34e5210619d,SRCR-4cabd3cadce203553111dcf0,EXACT_STRUCTURED_IDENTITY,A
MED-177f48185f250cb23d2d5718,SRCM-8046fde6ade929232d4250a4,SRCR-eb1de738904d33ffefa4294e,EXACT_STRUCTURED_IDENTITY,A
MED-179bb1b4169eb087eeb6347f,SRCM-e204ca826bca99ef8884b094,SRCR-62508237e4ba4df54e908e05,EXACT_STRUCTURED_IDENTITY,A
MED-17b57298613bf2f1e834751e,SRCM-610bcb4f30ccf4ed51df2dec,SRCR-4921fac8a7bc3c0b19d76301,EXACT_STRUCTURED_IDENTITY,A
MED-17b7a8a2cdc6ca1c4bf4488a,SRCM-61c13061f8faf69b27d65f4a,SRCR-8cee5d4d0d67bfc9a6fd25b5,EXACT_STRUCTURED_IDENTITY,A
MED-17c502488efdfabf15f249fa,SRCM-dae60d32dad0f90b14a86d05,SRCR-aa5b3aa93bccfcd7b52df993,EXACT_STRUCTURED_IDENTITY,A
MED-17c7b5e7184ec8e709f06ab8,SRCM-fbc7b9c6e3616b47cde69a26,SRCR-d0db2534fe916cbcfeb56447,EXACT_STRUCTURED_IDENTITY,A
MED-17c9a0895c3d0e77ea257116,SRCM-aa840ba9447367cf0e31bf66,SRCR-c09d42f0f041d0808554a6c7,EXACT_STRUCTURED_IDENTITY,A
MED-17e61a7daf04bc0903cfa1ca,SRCM-8daea2429f65ad98b664e571,SRCR-afc24fc8b75c78843e2efe22,EXACT_STRUCTURED_IDENTITY,A
MED-1807f380d812b8ea93b246ac,SRCM-5689b0642d5d30c25986f7ec,SRCR-f401ece07e384bdf9998865b,EXACT_STRUCTURED_IDENTITY,A
MED-1810cc5c1dd027f14bc90aa4,SRCM-e84df4846dca8007be08ee91,SRCR-7eda4052a7355835dcd5e7fa,EXACT_STRUCTURED_IDENTITY,A
MED-18137fd3274ff34a74861c49,SRCM-4000a7c78a3659a63d5668b1,SRCR-b6d0b6e7a7840cf3c216b164,EXACT_STRUCTURED_IDENTITY,A
MED-18176c9506e4b546c6ebe99f,SRCM-d5ddc98e16fed91f64ef956a,SRCR-a3aa2cee48b3ac25fa3c1411,EXACT_STRUCTURED_IDENTITY,A
MED-1826fa2049d71272fb1c5062,SRCM-ff792347c92b885609123455,SRCR-489ebf4ad2c2b81a824f3396,EXACT_STRUCTURED_IDENTITY,A
MED-1836441b663e025902ead011,SRCM-0d21bb067a850b950db3875b,SRCR-7a102d2544048a70cbe684be,EXACT_STRUCTURED_IDENTITY,A
